patient_id,cell_type,x_um,y_um
0,melanocyte,35.995424748003266,-184.10879083763047
0,melanocyte,-210.9890528273489,55.7075827029371
0,melanocyte,-139.63433521795665,-64.36294466527384
0,melanocyte,87.19932906815556,105.13256446543537
0,melanocyte,63.01100536544839,55.22187643811582
0,melanocyte,-89.11997332111876,-158.32438757242502
0,melanocyte,-197.59304086798147,36.28423763026005
0,melanocyte,-129.12486276973456,-56.10489234783951
0,melanocyte,16.463568933951468,-174.1797135180598
0,melanocyte,-117.45603617956283,-132.7533395142909
0,melanocyte,-166.98833580030768,-58.44113466543387
0,melanocyte,-146.11665709304572,-57.01133624231175
0,melanocyte,-91.36729615912475,259.13336208909567
0,melanocyte,176.34846572486995,34.58035967124675
0,melanocyte,-284.99145069475634,119.69251309222003
0,melanocyte,68.66786035198074,303.4801423140482
0,melanocyte,-182.38256905375832,118.1226743574966
0,melanocyte,135.74149982545674,-178.67019631771342
0,melanocyte,21.825563746689834,215.55023226532498
0,melanocyte,246.1310245208584,94.42657150738941
0,melanocyte,-42.113216151359545,210.790500890485
0,melanocyte,-61.51121864327445,218.92475787422265
0,melanocyte,-93.60751833299871,-151.50401335956792
0,melanocyte,-193.70993493755748,-72.54687530264634
0,melanocyte,33.68013886094622,-155.73265868640715
0,melanocyte,-138.48007837322461,-231.86867307543383
0,melanocyte,-113.14777492909403,75.46226799636597
0,melanocyte,86.65616911537408,-203.68109265962374
0,melanocyte,157.42646594272824,273.8863998778104
0,melanocyte,119.90016077718879,17.227353327201453
0,melanocyte,193.74978687335505,123.03909868851416
0,melanocyte,-14.420529396618068,-82.19695773772328
0,melanocyte,-268.69389039975346,65.62074029292864
0,melanocyte,47.43680208914542,76.08556000244435
0,melanocyte,-227.1831341519851,-1.4913686458831128
0,melanocyte,63.39811329803414,89.98039292270941
0,melanocyte,-101.03468384357684,-288.11210586153675
0,melanocyte,-219.0800390834136,77.08038775722387
0,melanocyte,-174.34179579104395,161.62526141739605
0,melanocyte,-65.9873134226456,196.709122353712
0,melanocyte,-219.40826310735167,-234.47900224660813
0,melanocyte,-223.8374642850895,264.3837256189622
0,melanocyte,123.80992196242757,76.03133150427142
0,melanocyte,179.21908347716445,164.12120134795873
0,melanocyte,57.371733207781496,-14.00358746661108
0,melanocyte,163.40562692214786,-105.75615071986662
0,melanocyte,-36.885076904701364,-112.81381609830929
0,melanocyte,-18.837248135059696,188.28641761466466
0,melanocyte,246.60198772502815,-48.36576134258775
0,melanocyte,47.81694914706064,-261.8122798554015
0,melanocyte,-36.88810116909178,-174.75132030776376
0,melanocyte,-217.7624362927909,71.72242036129803
0,melanocyte,-38.678108942880804,274.9666036810675
0,melanocyte,214.84274902487974,148.76831290371643
0,melanocyte,155.27853165480656,-108.98239844642747
0,melanocyte,-288.79699367210026,82.37790740053987
0,melanocyte,38.97096086774314,126.29120151653994
0,melanocyte,-26.595449737559946,72.50140466734693
0,melanocyte,-63.06503003463075,-34.26866465365825
0,melanocyte,101.1807416522635,204.16897516403301
0,melanocyte,111.1038349370275,-140.27296992540928
0,melanocyte,15.846024073669733,-295.739764490918
0,melanocyte,-48.56913778524908,-250.02180737652677
0,melanocyte,-115.74914789324853,52.61946724646936
0,melanocyte,-213.4429495007209,-219.72733711445596
0,melanocyte,-206.64075244414974,-120.63148468216181
0,melanocyte,-109.39560059279914,-150.26534597250338
0,melanocyte,141.45380344579462,82.99030624423013
0,melanocyte,-131.36233412810188,76.79066429420031
0,melanocyte,124.39170687219381,33.28668854674332
0,melanocyte,-128.4342041987213,4.851569722731223
0,melanocyte,-148.99650078505914,271.5843491022213
0,melanocyte,91.26156090981216,116.93018665037887
0,melanocyte,159.8331723999745,121.43023918574849
0,melanocyte,-184.49921463958805,-113.29192264990222
0,melanocyte,110.51276659432091,202.80817248812394
0,melanocyte,203.47211213937896,-103.48085987976793
0,melanocyte,-246.8581766659911,-137.862671478244
0,melanocyte,-104.39147750707444,149.79132984909455
0,melanocyte,-125.03662705893234,-80.36326640636327
0,melanocyte,326.5139749669924,47.10602701208155
0,melanocyte,254.4969423367599,-67.80527095049904
0,melanocyte,-264.00090199122377,29.47604237958118
0,melanocyte,25.68041163156282,-123.08958621602065
0,melanocyte,224.25667453208277,128.34362185293358
0,melanocyte,-239.7590688150641,20.145777641274
0,melanocyte,-108.79151377080396,6.35953023895538
0,melanocyte,192.98329611546137,-79.47293277425285
0,melanocyte,-239.48863990994715,-115.88730985845444
0,melanocyte,-30.188922176877615,5.075628820872964
0,melanocyte,-20.19782409473511,188.64558673010018
0,melanocyte,-160.97032846564227,286.0866703852927
0,melanocyte,-136.43309833893514,-17.821430208972647
0,melanocyte,-120.1936643482523,48.54156527261907
0,melanocyte,245.45170867494951,33.53694134780739
0,melanocyte,105.10005115191505,-202.19599241071742
0,melanocyte,214.56576385624783,-163.9418526477998
0,melanocyte,119.6935225283576,145.1465389361109
0,melanocyte,-89.68838546430274,-31.677569902310882
0,melanocyte,222.52798450947725,180.76148704748263
0,melanocyte,-128.27161921827565,-241.30919141967934
0,melanocyte,-25.96356563137191,130.5972002369769
0,melanocyte,-160.75240389250834,-251.2856554652125
0,melanocyte,-15.206139489741911,-104.46481814636721
0,melanocyte,27.19597589725227,-231.0524938286501
0,melanocyte,210.80314977658014,169.40977799803977
0,melanocyte,273.33121511601144,-159.3108752859492
0,melanocyte,11.475781222208575,91.83298608836891
0,melanocyte,262.3397387252214,62.82977511787793
0,melanocyte,-47.05927423090794,-16.893121362335442
0,melanocyte,-110.75924892946783,116.58532974134448
0,melanocyte,40.37088190857443,-73.6647143069266
0,melanocyte,96.96006196470137,-252.9784410029775
0,melanocyte,-51.48277466402249,114.71496740599305
0,melanocyte,349.73718953020006,-106.63322776528378
0,melanocyte,-60.181455907246885,228.9028359346759
0,melanocyte,-71.00336184232943,-6.737509322350562
0,melanocyte,-0.6912009130954404,18.433337310065344
0,melanocyte,68.28131468955209,-29.01790241130762
0,melanocyte,125.08705152844126,210.32606000382822
0,melanocyte,224.32821976263233,65.03677966334494
0,melanocyte,-138.08925124215313,59.656598293305166
0,melanocyte,326.40266284775925,-15.648535128832888
0,melanocyte,53.069367686505565,-42.96887487580543
0,melanocyte,-1.7522405046891345,-200.34089438955596
0,melanocyte,222.97788535314749,-182.60085898441494
0,melanocyte,178.72490508208753,-141.4485610646794
0,melanocyte,-236.1218165737098,-28.10988703941069
0,melanocyte,-109.1828778115624,248.31965923082333
0,melanocyte,6.167301901738203,-44.306317412826544
0,melanocyte,-53.80589922809397,-86.77345333129142
0,melanocyte,-79.71778351756606,81.07389055701819
0,melanocyte,162.79357856488133,109.83873209614771
0,melanocyte,-3.2139634798398204,-159.31055444477576
0,melanocyte,-20.816289919646852,265.33761062153417
0,melanocyte,265.6710157196288,-111.39019569309657
0,melanocyte,5.984173923216347,105.3653805425274
0,melanocyte,147.94571045367235,143.83502810221214
0,melanocyte,72.36772274213513,-129.4838111615919
0,melanocyte,93.80046625039869,134.87252936550018
0,melanocyte,147.51236325015924,309.7750713873873
0,melanocyte,-256.15379837844176,-184.59314537870674
0,melanocyte,175.05361215007426,-176.01969058132624
0,melanocyte,22.549734576657556,64.45135539643245
0,melanocyte,-97.82100789043608,245.6071538594929
0,melanocyte,11.569985918184894,-66.52786734015228
0,melanocyte,329.8154920927138,-59.00144898886689
0,melanocyte,-232.94540242464865,-1.084836970849458
0,melanocyte,72.14683764860364,91.69248771599472
0,melanocyte,84.00390547289507,7.374599240870101
0,melanocyte,18.327091411968844,142.5947604690378
0,melanocyte,245.944432169093,267.9877716557295
0,melanocyte,-83.0535384468257,-169.96205382424807
0,melanocyte,179.33613782114105,172.33624380006867
0,melanocyte,-250.40244871228708,-9.964294051687304
0,melanocyte,-75.00278440840904,-205.3375126523873
0,melanocyte,-114.0093883630885,-63.72286229213437
0,melanocyte,59.97158266908586,183.69209038017976
0,melanocyte,48.11973102174411,-136.00035770086987
0,melanocyte,-43.412578476446974,-196.5774310580068
0,melanocyte,-11.315391889316498,-163.2193499685166
0,melanocyte,140.5489193500264,151.67698905524585
0,melanocyte,178.87708389794926,176.09754641889586
0,melanocyte,100.68529339925256,-49.276157434160794
0,melanocyte,-199.67931082338137,149.77011596961057
0,melanocyte,-57.8009819404305,174.3500142532616
0,melanocyte,-174.1888863229976,12.515789612368277
0,melanocyte,-53.459418133529105,-87.68763671243958
0,melanocyte,122.23511117586044,-34.99408916765574
0,melanocyte,-30.654217592557284,131.5140053719307
0,melanocyte,127.31918963374127,-65.06552309043121
0,melanocyte,210.09541786913408,33.08573781245771
0,melanocyte,-213.2063153872636,-77.05881878813169
0,melanocyte,-174.6604096706249,-195.56015406408676
0,melanocyte,151.14089248180792,118.6078807783835
0,melanocyte,134.7826153698482,163.63384267222878
0,melanocyte,-103.28090637757202,57.52991685200487
0,melanocyte,224.53578318120668,-48.36799113678971
0,melanocyte,-134.68924109154312,-92.83027900335635
0,melanocyte,42.514307070933015,-19.027935029132664
0,melanocyte,49.75528287487802,-139.96146770896186
0,melanocyte,-223.05245122559992,46.365018020209966
0,melanocyte,29.25105663589524,-131.78143400478314
0,melanocyte,190.97121908108906,21.492550144465042
0,melanocyte,172.12055063560948,140.83810197930643
0,melanocyte,140.65563927440365,-258.04175410769955
0,melanocyte,46.06246318755658,-152.04673467587182
0,melanocyte,20.45610611238627,186.8034694818761
0,melanocyte,-142.63746779529205,-27.925036983613357
0,melanocyte,-255.17757501975055,-200.55767576019045
0,melanocyte,156.2185489153998,-171.16497470925592
0,melanocyte,-175.20771475024875,-132.59787451702178
0,melanocyte,-167.81857877753393,102.73558172514227
0,melanocyte,-105.45697463690179,106.54387147022445
0,melanocyte,-204.83440425459042,102.9423670899372
0,melanocyte,-150.11378056929246,-211.97539664958714
0,CD8_Tcell,388.125206367519,-217.12614425460836
0,CD8_Tcell,360.75474425928275,21.01275963995919
0,CD8_Tcell,145.4479502443165,356.3366253953526
0,CD8_Tcell,352.8145319833351,70.25640783043745
0,CD8_Tcell,299.8129342524786,250.03069679985566
0,CD8_Tcell,-290.4454323000188,-273.2595491037228
0,CD8_Tcell,9.15782865282885,174.16059286748893
0,CD8_Tcell,-382.483789512911,-177.67564886934437
0,CD8_Tcell,-223.67467883544384,-142.33374532922423
0,CD8_Tcell,129.4962132235255,-179.57259508957554
0,CD8_Tcell,352.70741564794935,10.510633956765599
0,CD8_Tcell,221.5860650944385,-291.7913045095682
0,CD8_Tcell,-214.35027486492723,-199.0671838842114
0,CD8_Tcell,227.94976539441222,373.26079573035696
0,CD8_Tcell,33.16311895521948,-228.51253902563087
0,CD8_Tcell,196.75848989191206,-252.04827691890495
0,CD8_Tcell,-8.111854182268953,302.7413562671559
0,CD8_Tcell,308.8999359517265,-172.88092476470962
0,CD8_Tcell,-369.25376836567585,108.6445567204226
0,CD8_Tcell,-209.12816286743208,-158.92571251944358
0,CD8_Tcell,425.23432984313627,-41.14142947175258
0,CD8_Tcell,-234.97522433941177,278.51885344542916
0,CD8_Tcell,69.06046395594292,-164.792409288709
0,CD8_Tcell,-71.80945687452954,156.67432939570182
0,CD8_Tcell,108.71378848418891,-340.29939175547463
0,CD8_Tcell,-272.06198072159015,-199.58787276036875
0,CD8_Tcell,73.14163163529481,340.828398560889
0,CD8_Tcell,-305.09915989364583,182.96427487261676
0,CD8_Tcell,-156.60509546286738,346.05521649768775
0,CD8_Tcell,395.51062423295116,211.35177596993353
0,CD8_Tcell,248.42833480243513,47.122996112565424
0,CD8_Tcell,-140.76971631765355,203.05249546499752
0,CD8_Tcell,252.72906628782047,30.37008489084351
0,CD8_Tcell,195.4000141029248,332.7264375947588
0,CD8_Tcell,-74.02730757771224,-470.8998782180451
0,CD8_Tcell,-82.62475049220356,-306.49411770388
0,CD8_Tcell,-8.656679883706817,-120.44087321220333
0,CD8_Tcell,-80.48592234753318,179.2973096326302
0,CD8_Tcell,215.2065144855282,-177.99000121788438
0,CD8_Tcell,-253.86886542887768,-169.81566084413734
0,CD8_Tcell,224.54062607004948,227.45545149346694
0,CD8_Tcell,224.21644719495356,284.30204659717145
0,CD8_Tcell,-115.07003343983396,-308.00398826864085
0,CD8_Tcell,213.2286936273222,405.4496605285873
0,CD8_Tcell,-293.8826246143965,-13.475544358375034
0,CD8_Tcell,276.1236655859561,-14.2834788378125
0,CD8_Tcell,403.77818959215153,10.169495504982388
0,CD8_Tcell,211.37490794728768,22.099764528950306
0,CD8_Tcell,395.0605426781569,-17.1765286369828
0,CD8_Tcell,-317.31146531050877,-186.6868678103275
0,CD8_Tcell,240.59180654977456,246.4367858411852
0,CD8_Tcell,406.8984668926403,-306.299528835824
0,CD8_Tcell,218.6717058070838,-204.36531042164037
0,CD8_Tcell,-539.8687463962519,-124.95762891961388
0,CD8_Tcell,-243.04727947195565,-233.44173693603355
0,CD8_Tcell,-34.420384350826225,234.58470722074816
0,CD8_Tcell,346.8181243402561,113.94141525911535
0,CD8_Tcell,-212.26343985165067,-143.41261961007106
0,CD8_Tcell,-79.64538727863923,275.7235218932818
0,CD8_Tcell,-204.59380265853247,-339.20689794990676
0,CD8_Tcell,212.07705833061982,-352.2829781782192
0,CD8_Tcell,297.3607201892884,34.078693249408815
0,CD8_Tcell,-372.87580638278007,-255.8582363663387
0,CD8_Tcell,54.962477473352635,465.14027849845303
0,CD8_Tcell,347.4678044865719,-352.3552900260292
0,CD8_Tcell,-9.409562380304504,408.5989991753782
0,CD8_Tcell,-374.4538890832414,-312.8394833233077
0,CD8_Tcell,-169.66235883003978,-59.330829006858394
0,CD8_Tcell,-260.8057206549911,199.25724615382765
0,CD8_Tcell,-121.25599802039714,-247.99039683352922
0,CD8_Tcell,-56.073375865460164,-365.4628359308809
0,CD8_Tcell,-277.62122978899055,-124.17205856669415
0,CD8_Tcell,18.122893968182353,-342.14843191510136
0,CD8_Tcell,534.3061978808875,-55.8736180956699
0,CD8_Tcell,-299.1937240267097,166.26887231195587
0,CD8_Tcell,-396.0549131334705,-36.391627816234816
0,CD8_Tcell,335.3156120031777,26.32605619148256
0,CD8_Tcell,104.26757701334729,-350.42244133265564
0,CD8_Tcell,-356.08852885479143,-45.50749843579815
0,CD8_Tcell,-335.79885463144313,219.18761686894467
0,CD8_Tcell,389.528721513738,261.41612545198484
0,CD8_Tcell,396.0397282363481,-329.07520717564114
0,CD8_Tcell,-306.4542328682515,237.68794167765245
0,CD8_Tcell,-170.34611514871003,-377.79114144553546
0,CD8_Tcell,147.1973612190111,200.9334361421391
0,CD8_Tcell,339.8983981629228,-83.75213140696476
0,CD8_Tcell,194.59594044956512,403.2418944277919
0,CD8_Tcell,137.3831633277555,418.71804009528677
0,CD8_Tcell,239.4063435884938,-293.18756938493686
0,CD8_Tcell,377.51618611607836,-231.07232885264318
0,CD8_Tcell,95.4260440548392,393.634279090601
0,CD8_Tcell,-463.9627867604661,89.10734462306061
0,CD8_Tcell,-39.94812595833367,-383.82891661266
0,CD8_Tcell,234.34478043659175,-224.63700255817398
0,CD8_Tcell,-282.93418288865297,268.8798443732798
0,CD8_Tcell,-79.54957181316072,-8.539335099574384
0,CD8_Tcell,-20.53834313283088,-394.25259813687165
0,CD8_Tcell,-3.5474649326509304,-29.789519844260866
0,CD8_Tcell,40.03043591924911,-190.5241111921347
0,CD8_Tcell,-363.20623760458545,-170.72744313657356
0,CD8_Tcell,319.64505539678385,246.70628188291093
0,CD8_Tcell,204.19791604082297,-140.7069417376039
0,CD8_Tcell,193.06861982749976,-217.41168598132296
0,CD8_Tcell,145.4244138235807,-466.4716725822628
0,CD8_Tcell,252.9199239017652,183.42338566443993
0,CD8_Tcell,161.51761619980596,548.1910577529658
0,CD8_Tcell,-14.40060686285761,-357.94110687616467
0,CD8_Tcell,392.98587297333097,57.543641875481526
0,CD8_Tcell,507.6600632863004,-66.64662077303284
0,CD8_Tcell,-265.747921440504,258.6805969618167
0,CD8_Tcell,-50.43320404311505,-258.3131187906143
0,CD8_Tcell,264.71379228064035,-225.8825286076211
0,CD8_Tcell,-280.0219794002883,218.25218929464302
0,CD8_Tcell,-96.27268552914997,207.51842595334136
0,CD8_Tcell,-259.1118722050626,-210.92621521603152
0,CD8_Tcell,-251.42582486258624,-140.26486727259692
0,CD8_Tcell,-375.4644376921066,241.1328069618794
0,CD8_Tcell,-290.23350397450383,-215.85240396136652
0,CD8_Tcell,304.59385957192194,-130.94387869072844
0,CD8_Tcell,-341.15065898630496,70.33542696552135
1,melanocyte,185.42898677481952,-99.14763950069964
1,melanocyte,-91.01829941174499,196.11496092472962
1,melanocyte,-25.498783792251942,-169.09877628302183
1,melanocyte,-213.54889926094543,53.26036830314949
1,melanocyte,-34.35723404091292,-54.10173989544777
1,melanocyte,-179.93736223384684,-130.20664386910275
1,melanocyte,-167.9172945800422,28.99762206540323
1,melanocyte,183.69370329754858,-59.60775331212761
1,melanocyte,-121.76577443415054,184.82951491948384
1,melanocyte,116.00213739672097,235.79713272312117
1,melanocyte,-71.0520383026259,-146.41603913166364
1,melanocyte,131.5649180527361,-190.9799240912611
1,melanocyte,193.08413956208673,49.90384219526798
1,melanocyte,-251.57491425047968,82.38403021794949
1,melanocyte,246.25151982677986,-197.31594295122017
1,melanocyte,-0.4810587117470023,-200.7512431429631
1,melanocyte,192.14495368181824,-9.899143531347447
1,melanocyte,-236.08646966862563,-47.213178772722046
1,melanocyte,-64.2350468734279,-101.21221967534133
1,melanocyte,-48.36026288591579,141.30589594570057
1,melanocyte,141.19926182275876,-48.30802979426317
1,melanocyte,-51.108062187833795,56.99932890038821
1,melanocyte,-21.1296971485502,-292.18975390415204
1,melanocyte,-194.02016135791737,135.19698475237104
1,melanocyte,-150.91222346695523,-61.75462561091962
1,melanocyte,-36.07052917851077,-187.69463438670596
1,melanocyte,-178.38626165180014,-10.024231925579885
1,melanocyte,167.15737337139728,-110.42487880030006
1,melanocyte,-239.07807801565116,132.80499297834632
1,melanocyte,-145.6777293841331,-192.94119432349078
1,melanocyte,-107.90366970350482,164.57746581538174
1,melanocyte,-119.38000534245114,77.71481729115274
1,melanocyte,-207.36353204614906,82.02551936024092
1,melanocyte,130.86534857877314,132.19926744952525
1,melanocyte,156.4208113007773,101.66054490423774
1,melanocyte,-109.3490099171754,-191.681021975035
1,melanocyte,-149.79029637590367,-221.9594640198803
1,melanocyte,-92.77630938999536,-152.27570785013182
1,melanocyte,169.47873121923107,21.157515846212174
1,melanocyte,-91.7848183472265,175.89057071981526
1,melanocyte,20.329235960644095,59.75620417174084
1,melanocyte,21.372307755271585,-119.56625499197523
1,melanocyte,212.34535736022158,-254.62123669712307
1,melanocyte,3.9803777508285076,190.8062956924472
1,melanocyte,-69.28016287972406,-122.08259856896574
1,melanocyte,167.42173465294456,176.861700989924
1,melanocyte,-46.55277124860205,292.11052435379526
1,melanocyte,68.64465509040613,81.56326444832669
1,melanocyte,-42.63791508601409,199.4403975308655
1,melanocyte,-135.7443553041177,-265.32661582215206
1,melanocyte,175.01155653024594,-110.56210888603965
1,melanocyte,86.30746621390702,280.68741302920336
1,melanocyte,-63.2590584925864,-17.126007163764083
1,melanocyte,-62.262666581363504,-197.4815216040665
1,melanocyte,145.58818167852772,-44.36608569278379
1,melanocyte,-130.50319527500716,-108.04519451566313
1,melanocyte,-7.066286951906527,220.14170167446923
1,melanocyte,-13.967324572968973,-14.051503149168955
1,melanocyte,-23.634094082486634,49.82530414535692
1,melanocyte,284.2818392787533,-42.96201583330264
1,melanocyte,-214.46767432957571,156.4876662306067
1,melanocyte,-18.793638497128292,-43.751756592555616
1,melanocyte,173.97506093533252,25.57229449716138
1,melanocyte,-244.85874354295484,177.75589526260848
1,melanocyte,162.02185603982159,-161.8029004573444
1,melanocyte,-164.88017280810732,-136.7980952719406
1,melanocyte,-23.898518645303984,8.783738107273912
1,melanocyte,202.03924505421094,-86.02079321301431
1,melanocyte,136.4673862046906,-178.27016376038225
1,melanocyte,-105.53096860741768,216.39314717877045
1,melanocyte,-195.89603625248023,-56.31078770898818
1,melanocyte,-168.0925099282013,10.761845107191455
1,melanocyte,-90.51536537040414,-99.1023082475475
1,melanocyte,-74.40635889178455,127.43303168390814
1,melanocyte,9.237319625043387,253.5833508714079
1,melanocyte,203.09869843151452,-124.15761652322516
1,melanocyte,202.00950663382488,-104.73495476200328
1,melanocyte,160.5374254241502,-241.66266504774424
1,melanocyte,351.41046803151096,-48.427233054988264
1,melanocyte,-8.421388871928006,-267.519236338317
1,melanocyte,8.76394850392251,-94.82873865725337
1,melanocyte,16.073580089440558,-202.76669480486893
1,melanocyte,-302.1153010926205,36.99475640142004
1,melanocyte,-187.23705583732524,52.54961187353679
1,melanocyte,4.478216578193909,72.83141411049941
1,melanocyte,-147.80845381937175,-190.10716976983898
1,melanocyte,-46.47870829859656,184.2872064466057
1,melanocyte,-10.447069442064242,212.7665584631644
1,melanocyte,-202.3617837837303,-121.33224976643343
1,melanocyte,-178.76294502646334,113.4741649640666
1,melanocyte,33.8697046553048,170.87260943176295
1,melanocyte,82.09624899627077,-186.3117629667873
1,melanocyte,139.17499468883207,-167.01236527792986
1,melanocyte,49.91635232163038,87.76815719536476
1,melanocyte,251.4389446826815,11.868695041902718
1,melanocyte,-144.41614868470188,240.2843400303397
1,melanocyte,41.28960992034968,-134.18146835530723
1,melanocyte,72.7581671833378,-115.97480222662927
1,melanocyte,155.5313469344567,184.03649535506278
1,melanocyte,6.400798818493745,-41.53398560339448
1,melanocyte,133.4884932086784,118.73971418907256
1,melanocyte,-161.28008118748085,133.3156881044627
1,melanocyte,276.4901911207557,-2.4156663607071027
1,melanocyte,32.610419845072855,86.45013892193693
1,melanocyte,139.6960506249887,202.70441666247117
1,melanocyte,-157.52137927259523,83.02307513308668
1,melanocyte,-181.18372247000866,-169.43410696538112
1,melanocyte,54.7048003690987,-24.534511137259454
1,melanocyte,158.2477932852381,-19.162383081113997
1,melanocyte,159.18986248125785,74.4704946324082
1,melanocyte,90.26543400363907,106.35869569891007
1,melanocyte,32.76064648896061,-125.1816840492099
1,melanocyte,-11.244698120125245,86.25434515314703
1,melanocyte,138.7423802066269,-122.55191106758939
1,melanocyte,-56.9117570473277,-94.13248166582405
1,melanocyte,217.69616462559796,184.3855818627928
1,melanocyte,102.43141540133108,-179.5046340162317
1,melanocyte,107.74379281627712,215.99012169448483
1,melanocyte,-257.8764258109773,134.48036321479375
1,melanocyte,-61.07928179461337,-20.77711393458643
1,melanocyte,-157.01401625975018,-0.7558488039138522
1,melanocyte,-124.80174468807832,-294.28076955604615
1,melanocyte,-116.88517901218512,-166.72626427417094
1,melanocyte,182.84474752872168,-9.15014837526648
1,melanocyte,156.00522061091377,-0.5666526837035425
1,melanocyte,-44.579927943780696,-4.626850428135223
1,melanocyte,176.53848048404384,120.29852674165019
1,melanocyte,-36.95393376838007,-263.7286466769041
1,melanocyte,307.06411296229595,-45.348386140763175
1,melanocyte,-26.802513796746304,58.54851807322773
1,melanocyte,-256.3573695269822,63.74981654512228
1,melanocyte,-151.98388633346693,77.708178507208
1,melanocyte,334.305570976131,111.92777425388141
1,melanocyte,-25.11195335546958,-47.258947039786776
1,melanocyte,-174.0282063000035,229.2606478117976
1,melanocyte,74.90862890453718,-312.3291892286416
1,melanocyte,60.361998935584815,-106.41530154917251
1,melanocyte,24.982724748445946,-52.042506426461685
1,melanocyte,-226.2443669049415,130.62351344036838
1,melanocyte,-61.93086244651239,128.35906232003296
1,melanocyte,-1.7495462738784342,-236.12537412100005
1,melanocyte,93.76201069358383,-280.2219227695209
1,melanocyte,-218.27862025510095,12.0023558025451
1,melanocyte,139.43898829426524,-110.94988154230478
1,melanocyte,129.09131843762594,164.0878203329997
1,melanocyte,52.57068209021224,-49.9492007618245
1,melanocyte,241.5164214760011,166.57545989574496
1,melanocyte,96.38574725805064,139.0388798582882
1,melanocyte,-114.62881551022785,-24.74678218416364
1,melanocyte,157.89890698458788,71.31616350569696
1,melanocyte,400.29890702131524,137.9164701766374
1,melanocyte,67.56384803271402,0.22021607001876795
1,melanocyte,-269.82430073050466,114.12257914954681
1,melanocyte,34.459748837676834,-220.94846299306633
1,melanocyte,289.9013987224622,64.49155275546704
1,melanocyte,-171.97177978905367,-243.90064149353688
1,melanocyte,136.04429110636173,-274.95252146051854
1,melanocyte,168.8866775947881,298.2669285020092
1,melanocyte,66.37860839177198,87.67580273451698
1,melanocyte,200.76664491557273,-240.2134463618892
1,melanocyte,63.7171297131731,-128.7811134852118
1,melanocyte,-265.7707533778994,-66.3578872366457
1,melanocyte,126.55139621967626,-272.4827375244758
1,melanocyte,286.84160225475966,189.08107894543323
1,melanocyte,-162.1844217800945,126.65152878479583
1,melanocyte,-13.978710092590305,-181.96516970586632
1,melanocyte,-9.693754612662948,206.88268637788767
1,melanocyte,2.7215321771369676,-185.97264733687004
1,melanocyte,-187.9943084165861,-4.936914788886495
1,melanocyte,0.36474701132216514,-218.2476167368032
1,melanocyte,-64.45821462012343,14.544409834053175
1,melanocyte,-64.57104103647539,70.60148027065149
1,melanocyte,51.031465168375696,260.30476705287856
1,melanocyte,50.21913933589469,187.63732958235406
